user_id,project_id,status_id,open_person,open_date,assign_person,assign_date,resolve_person,resolve_date,resolution_description,close_person,close_date,support_type_id,remark,open_dow
1,1,4,385,1-Jul-20,385,1-Jul-20,385,1-Jul-20,MS Teams setup,385,1-Jul-20,1,MS Teams setup,4
2,1,4,385,1-Jul-20,385,1-Jul-20,385,1-Jul-20,MS Teams setup,385,1-Jul-20,1,MS Teams setup,4
3,1,4,385,1-Jul-20,385,1-Jul-20,385,1-Jul-20,Outlook and MS Teams setup,385,1-Jul-20,1,Outlook and MS Teams setup,4
4,1,4,386,1-Jul-20,386,1-Jul-20,386,1-Jul-20,MS Teams setup,385,1-Jul-20,2,MS Teams setup,4
5,1,4,386,1-Jul-20,386,1-Jul-20,386,1-Jul-20,MS Teams setup,385,1-Jul-20,1,MS Teams setup,4
6,1,4,386,1-Jul-20,386,1-Jul-20,386,1-Jul-20,Printer Re-Setup,385,2-Jul-20,1,Printer Issue,4
7,1,4,386,1-Jul-20,386,1-Jul-20,386,1-Jul-20,Office Crack,385,1-Jul-20,1,Office Unlicense,4
8,2,4,386,1-Jul-20,386,1-Jul-20,386,1-Jul-20,Create BP code M1-117 on 2 CMS,385,1-Jul-20,3, WSR New Customer BP code create,4
9,1,4,387,2-Jul-20,387,2-Jul-20,387,2-Jul-20,Outlook Setup,385,2-Jul-20,1,Outlook Setup,5
10,1,4,387,2-Jul-20,387,2-Jul-20,387,2-Jul-20,Office Activate,385,2-Jul-20,4,Office Activate,5
11,1,4,386,2-Jul-20,386,2-Jul-20,386,2-Jul-20,MS Teams setup,385,2-Jul-20,1,MS Teams setup,5
12,1,4,386,2-Jul-20,386,2-Jul-20,386,2-Jul-20,Outlook Profile Re-Setup,385,2-Jul-20,1,Outlook Error,5
13,1,4,387,2-Jul-20,387,2-Jul-20,387,2-Jul-20,New PC Setup,385,2-Jul-20,4,New PC Setup,5
14,1,4,387,2-Jul-20,387,2-Jul-20,387,2-Jul-20,New PC Setup,385,2-Jul-20,4,New PC Setup,5
15,1,4,386,2-Jul-20,386,2-Jul-20,386,2-Jul-20,Outlook Profile Re-Setup,385,2-Jul-20,1,Outlook Error,5
16,1,4,386,2-Jul-20,386,2-Jul-20,386,2-Jul-20,Outlook Profile Re-Setup,385,2-Jul-20,1,Outlook Issue,5
8,2,4,386,2-Jul-20,386,2-Jul-20,386,2-Jul-20,Create BP code G2-067 on 2 CMS,385,2-Jul-20,3, WSR New Customer BP code create,5
17,1,4,386,2-Jul-20,386,2-Jul-20,386,2-Jul-20,Outlook Re-Setup and Team Setup,385,2-Jul-20,1,Outlook and Team Issue,5
18,1,4,386,2-Jul-20,386,2-Jul-20,386,2-Jul-20,Clean Temp File and Uninstall app,385,2-Jul-20,4,Laptop Maintenance,5
19,3,4,388,2-Jul-20,388,2-Jul-20,388,2-Jul-20,Repair FortiClient,385,2-Jul-20,1,Can't connect to VPN,5
13,3,4,388,2-Jul-20,388,2-Jul-20,388,2-Jul-20,Set up remote account,385,2-Jul-20,1,1 can't connect on new PC,5
20,4,4,388,2-Jul-20,388,2-Jul-20,388,2-Jul-20,Request Telenor to fix it,385,2-Jul-20,5,Advertisement ring tune activating on all 4s,5
21,5,4,389,2-Jul-20,389,2-Jul-20,389,2-Jul-20,Solved by 5,385,24-Sep-20,2,Rule Set Fault,5
22,3,4,388,3-Jul-20,388,3-Jul-20,388,3-Jul-20,New PC set up,385,3-Jul-20,1,1 can't connect on new PC,6
23,3,4,388,3-Jul-20,388,3-Jul-20,388,3-Jul-20,New PC set up,385,3-Jul-20,1,1 can't connect on new PC,6
24,3,4,388,3-Jul-20,388,3-Jul-20,388,3-Jul-20,Laptop and 1 maintainance,385,3-Jul-20,1,3 exit frequently,6
25,3,4,388,3-Jul-20,388,3-Jul-20,388,3-Jul-20,Laptop and 1 maintainance,385,3-Jul-20,1,3 exit frequently,6
26,3,4,388,3-Jul-20,388,3-Jul-20,388,3-Jul-20,insert sub1 in require raw,385,3-Jul-20,1,3 production order error,6
27,1,4,386,3-Jul-20,386,3-Jul-20,386,3-Jul-20,Unicode Install,385,3-Jul-20,4,Unicode Error,6
28,2,4,386,3-Jul-20,386,3-Jul-20,386,3-Jul-20,Create BP code KY-019 on 2 CMS,385,3-Jul-20,3, WSR New Customer BP code create,6
29,1,4,386,3-Jul-20,386,3-Jul-20,386,3-Jul-20,Office Crack,385,3-Jul-20,1,Excel Filter Error,6
30,1,4,386,3-Jul-20,386,3-Jul-20,386,3-Jul-20,Edit in Regedit file,385,3-Jul-20,1,MS Team in Outlook cannot open error,6
14,1,4,386,3-Jul-20,386,3-Jul-20,386,3-Jul-20,Cannon MF4750 Printer Installation,385,3-Jul-20,4,Cannon MF4750 Printer Installation,6
31,1,4,386,3-Jul-20,386,3-Jul-20,386,3-Jul-20,Kaspersky Installation and Activate,385,3-Jul-20,4,Kaspersky Installation and Activate,6
32,1,4,386,3-Jul-20,386,3-Jul-20,386,3-Jul-20,Kaspersky Installation and Activate,385,3-Jul-20,4,Kaspersky Installation and Activate,6
33,1,4,386,3-Jul-20,386,3-Jul-20,386,3-Jul-20,Kaspersky Installation and Activate,385,3-Jul-20,4,Kaspersky Installation and Activate,6
34,1,4,386,3-Jul-20,386,3-Jul-20,386,3-Jul-20,Outlook Setting Change,385,3-Jul-20,4,Outlook Mail Receive Error,6
21,5,4,389,4-Jul-20,389,4-Jul-20,389,4-Jul-20,Solved by 5,385,24-Sep-20,2,Rule Set Fault,7
35,1,4,387,6-Jul-20,387,6-Jul-20,387,6-Jul-20,New PC,385,6-Jul-20,4,New PC Setup,2
36,1,4,387,6-Jul-20,387,6-Jul-20,387,6-Jul-20,New PC,385,6-Jul-20,4,New PC Setup,2
37,1,4,387,6-Jul-20,387,6-Jul-20,387,6-Jul-20,New PC,385,6-Jul-20,4,New PC Setup,2
18,1,4,387,6-Jul-20,387,6-Jul-20,387,6-Jul-20,New PC,385,6-Jul-20,4,New PC Setup,2
38,1,4,387,6-Jul-20,387,6-Jul-20,387,6-Jul-20,New PC,385,6-Jul-20,4,New PC Setup,2
39,1,4,387,6-Jul-20,387,6-Jul-20,387,6-Jul-20,New PC,385,6-Jul-20,4,New PC Setup,2
40,1,4,387,6-Jul-20,387,6-Jul-20,387,6-Jul-20,New PC,385,6-Jul-20,4,New PC Setup,2
41,1,4,387,6-Jul-20,387,6-Jul-20,387,6-Jul-20,Office Activate,385,6-Jul-20,4,Office Activate,2
Moe 33 Khine,1,4,387,6-Jul-20,387,6-Jul-20,387,6-Jul-20,Wifi Error Fixed,385,6-Jul-20,4,Wifi Erroe Fixed,2
43,1,4,387,6-Jul-20,387,6-Jul-20,387,6-Jul-20,Office Activate,385,6-Jul-20,4,Office Activate,2
44,1,4,387,6-Jul-20,387,6-Jul-20,387,6-Jul-20,Scanner Setup,385,6-Jul-20,4,Scanner Setup,2
45,1,4,387,6-Jul-20,387,6-Jul-20,387,6-Jul-20,Outlook Setup,385,6-Jul-20,4,Outlook Setup,2
46,1,4,386,6-Jul-20,386,6-Jul-20,386,6-Jul-20,Mail Profile Re-Setup,385,6-Jul-20,4,Mail Setup in PC,2
47,1,4,386,6-Jul-20,386,6-Jul-20,386,6-Jul-20,Office Repair,385,6-Jul-20,4,Outlook not Response Error,2
28,2,4,386,6-Jul-20,386,6-Jul-20,386,6-Jul-20,Create BP code BW-091 on 2 CMS,385,6-Jul-20,3, WSR New Customer BP code create,2
8,2,4,386,7-Jul-20,386,7-Jul-20,386,7-Jul-20,Create BP code MSS-069 on 2 CMS,385,7-Jul-20,3, WSR New Customer BP code create,3
48,2,4,386,7-Jul-20,386,7-Jul-20,386,7-Jul-20,Create BP code A1-047 on 2 CMS,385,7-Jul-20,3, WSR New Customer BP code create,3
49,1,4,386,7-Jul-20,386,7-Jul-20,386,7-Jul-20,Mail Profile Re-Setup,385,7-Jul-20,1,Outlook Mail Error,3
50,1,4,386,7-Jul-20,386,7-Jul-20,386,7-Jul-20,Update Browser Version,385,7-Jul-20,1,Team Cannot Open in Browser,3
51,1,4,386,7-Jul-20,386,7-Jul-20,386,7-Jul-20,Mail Profile Re-Setup and Office Crack,385,7-Jul-20,1,Outlook Mail Error,3
9,1,4,386,7-Jul-20,386,7-Jul-20,386,7-Jul-20,Clean Temp File and Uninstall Useless app,385,7-Jul-20,1,Window Maintenance,3
18,3,4,388,7-Jul-20,388,7-Jul-20,388,7-Jul-20,VPN and 1 Account set up on new PC,385,8-Jul-20,4,1 and VPN can't login,3
52,3,4,388,7-Jul-20,388,7-Jul-20,388,7-Jul-20,Rent the temporary 1 account,385,8-Jul-20,1,1 black screen error,3
53,4,4,388,7-Jul-20,388,7-Jul-20,388,22-Jul-20,Provides credit notes for barred sims by Telenor,385,24-Sep-20,5,Charges for barred sims are including in June Invo,3
54,4,4,388,7-Jul-20,388,7-Jul-20,388,15-Jul-20,5 to Telenor to send Credit Notes,385,24-Sep-20,5,Charges for barred sims are including in June Invo,3
55,1,4,385,8-Jul-20,385,8-Jul-20,385,8-Jul-20,5 check,385,8-Jul-20,1,5 check,4
56,1,4,385,8-Jul-20,385,8-Jul-20,385,8-Jul-20,Scanner Software setup,385,8-Jul-20,4,Scanner Software setup,4
57,1,4,385,8-Jul-20,385,8-Jul-20,385,8-Jul-20,Windows and Office activate,385,8-Jul-20,1,Windows and Office activate,4
52,3,4,388,8-Jul-20,388,8-Jul-20,388,8-Jul-20,Change the own remote  account,385,8-Jul-20,1,To change the own remote account,4
24,3,4,388,8-Jul-20,388,8-Jul-20,388,8-Jul-20,Find the password in VPN master Data,385,8-Jul-20,1,NotePad which keep VPN passwords accendently delet,4
8,2,4,386,8-Jul-20,386,8-Jul-20,386,8-Jul-20,Create BP code BE-147 on 2 CMS,385,8-Jul-20,1, WSR New Customer BP code create,4
37,1,4,386,8-Jul-20,386,8-Jul-20,386,8-Jul-20,Unicode Setup,385,8-Jul-20,1,Unicode Installation,4
58,1,4,386,8-Jul-20,386,8-Jul-20,386,8-Jul-20,Team Uninstall and Re-Install,385,8-Jul-20,1,Team Recoder Error,4
59,1,4,386,8-Jul-20,386,8-Jul-20,386,8-Jul-20,PC Reset and Outlook Profile Re-Setup,385,8-Jul-20,4,PC Reset and Outlook Setup,4
60,1,4,386,8-Jul-20,386,8-Jul-20,386,8-Jul-20,Unicode Setup,385,8-Jul-20,1,Unicode Installation,4
61,3,4,388,9-Jul-20,388,9-Jul-20,388,9-Jul-20,Plug in the network cable tightly,385,9-Jul-20,4,VPN frequently exit problem,5
62,3,4,388,9-Jul-20,388,9-Jul-20,388,9-Jul-20,Fix the existing customized query by MIT,385,9-Jul-20,3,Sales documents for KY customers are not mapped fo,5
8,2,4,386,9-Jul-20,386,9-Jul-20,386,9-Jul-20,Create BP code BE-127 on 2 CMS,385,9-Jul-20,3, WSR New Customer BP code create,5
63,1,4,386,9-Jul-20,386,9-Jul-20,386,9-Jul-20,Outlook Profile Re-Setup,385,9-Jul-20,1,Outlook Mail Error,5
64,4,4,388,9-Jul-20,388,9-Jul-20,8,8,8,385,24-Sep-20,8,Outstanding amount 9500 Ks and when top up 4000 of,5
65,1,4,385,10-Jul-20,385,10-Jul-20,385,10-Jul-20,Windows and Office activate,385,10-Jul-20,1,Windows and Office activate,6
66,1,4,386,10-Jul-20,386,10-Jul-20,386,10-Jul-20,Sanner Setup and Test,385,10-Jul-20,4,MS217W Sanner cannot scan issue,6
8,2,4,386,10-Jul-20,386,10-Jul-20,386,10-Jul-20,Create BP code BE-127 on 2 CMS,385,10-Jul-20,3, WSR New Customer BP code create,6
67,1,4,386,10-Jul-20,386,10-Jul-20,386,13-Jul-20,Window 10 pro Setup and Office Install,385,13-Jul-20,4,Window  Re-Setup,6
68,1,4,386,13-Jul-20,386,13-Jul-20,386,13-Jul-20,Outlook Profile Re-Setup,385,13-Jul-20,1,Outlook Mail Issue,2
69,1,4,386,13-Jul-20,386,13-Jul-20,386,13-Jul-20,Outlook Rule Re-Create,385,13-Jul-20,4,Outlook Rule Issue,2
27,1,4,386,13-Jul-20,386,13-Jul-20,386,13-Jul-20,Outlook Profile Re-Setup,385,13-Jul-20,1,Outlook Cannot Open Issue,2
70,1,4,386,13-Jul-20,386,13-Jul-20,386,13-Jul-20,Outlook Profile Re-Setup,385,13-Jul-20,4,Outlook Cannot Open Issue,2
71,1,4,385,13-Jul-20,385,13-Jul-20,385,13-Jul-20,Unicode font for new laptop,385,13-Jul-20,4,Unicode font for new laptop,2
72,1,4,385,13-Jul-20,385,13-Jul-20,385,13-Jul-20,email address support,385,13-Jul-20,1,email address support,2
34,1,4,385,13-Jul-20,385,13-Jul-20,385,13-Jul-20,Windows date format change,385,13-Jul-20,1,Windows date format change,2
Aung 17,1,4,385,13-Jul-20,385,13-Jul-20,385,13-Jul-20,office uninstall/reinstall and Phone email setup,385,13-Jul-20,4,office uninstall/reinstall and Phone email setup,2
74,1,4,385,13-Jul-20,385,13-Jul-20,385,13-Jul-20,Printer setup,385,13-Jul-20,4,Printer setup,2
48,2,4,386,14-Jul-20,386,14-Jul-20,386,14-Jul-20,Create BP code  BS-045 on 2 CMS,385,14-Jul-20,3, WSR New Customer BP code create,3
8,2,4,390,14-Jul-20,390,14-Jul-20,390,14-Jul-20,Create BP code BW2-038  on 2 CMS,385,14-Jul-20,3, WSR New Customer BP code create,3
75,1,4,386,14-Jul-20,386,14-Jul-20,386,14-Jul-20,Print Spooler Restart,385,14-Jul-20,1,Print Error,3
76,1,4,386,14-Jul-20,386,14-Jul-20,386,14-Jul-20,Window Update and Office Repair,385,14-Jul-20,4,Unicode Error in Excel ,3
77,1,4,386,14-Jul-20,386,14-Jul-20,386,14-Jul-20,Office Repair,385,14-Jul-20,4,Office Repair,3
38,1,4,386,14-Jul-20,386,14-Jul-20,386,14-Jul-20,LBP2900 Printer Installation and Setup,385,14-Jul-20,1,LBP2900 Printer Installation,3
78,1,4,387,14-Jul-20,387,14-Jul-20,387,14-Jul-20,New PC Setup,385,14-Jul-20,4,New PC Setup,3
79,1,4,387,14-Jul-20,387,14-Jul-20,387,14-Jul-20,New PC Setup,385,14-Jul-20,4,New PC Setup,3
19,1,4,387,14-Jul-20,387,14-Jul-20,387,14-Jul-20,New PC Setup,385,14-Jul-20,4,New PC Setup,3
80,1,4,387,14-Jul-20,387,14-Jul-20,387,14-Jul-20,New PC Setup,385,14-Jul-20,4,New PC Setup,3
81,1,4,387,14-Jul-20,387,14-Jul-20,387,14-Jul-20,New PC Setup,385,14-Jul-20,4,New PC Setup,3
82,1,4,387,14-Jul-20,387,14-Jul-20,387,14-Jul-20,New PC Setup,385,14-Jul-20,4,New PC Setup,3
83,1,4,387,14-Jul-20,387,14-Jul-20,387,14-Jul-20,New PC Setup,385,14-Jul-20,4,New PC Setup,3
72,1,4,387,14-Jul-20,387,14-Jul-20,387,14-Jul-20,New PC Setup,385,14-Jul-20,4,New PC Setup,3
84,2,4,391,14-Jul-20,391,14-Jul-20,391,14-Jul-20,Manual synced,385,14-Jul-20,3,Manual sync,3
85,2,4,391,14-Jul-20,391,14-Jul-20,391,14-Jul-20,Manual synced,385,14-Jul-20,3,Manual sync,3
85,2,4,391,14-Jul-20,391,14-Jul-20,391,14-Jul-20,Manual synced,385,14-Jul-20,3,Manual sync,3
86,1,4,386,15-Jul-20,386,15-Jul-20,386,15-Jul-20,Outlook Re-Setup/ Team Installation,385,15-Jul-20,4,8,4
87,1,4,385,16-Jul-20,385,16-Jul-20,385,16-Jul-20,close outlook and reopen,385,16-Jul-20,4,Outlook message box popup,5
19,1,4,386,16-Jul-20,386,16-Jul-20,386,16-Jul-20,Data Backup,385,16-Jul-20,4,Data Backup,5
66,1,4,386,16-Jul-20,386,16-Jul-20,386,16-Jul-20,Print Driver Update,385,16-Jul-20,4,Printer Error,5
88,1,4,386,16-Jul-20,386,16-Jul-20,386,16-Jul-20,Clean Temp file in Registry Editor,385,16-Jul-20,4,Excel cannot open in outlook,5
38,1,4,386,16-Jul-20,386,16-Jul-20,386,16-Jul-20,Scanner T700W Driver Install and Setup,385,16-Jul-20,4,Scanner T700W Install,5
89,2,4,390,17-Jul-20,390,17-Jul-20,390,17-Jul-20,Delete Invoice379355 on 2 Live CMS,385,17-Jul-20,3,YGN ?? MDY ???? Transfer ????????????  TRF 68318??,6
90,2,4,390,17-Jul-20,390,17-Jul-20,390,17-Jul-20,Syncs the data on 2 Live CMS,385,17-Jul-20,3,QUEEN STAR 30CC (688cards)(Mfd 16-Jul-20/Exp 15-Ju,6
81,1,4,386,17-Jul-20,386,17-Jul-20,386,17-Jul-20,Data Backup and Mail Setup in PC,385,17-Jul-20,4,Data Backup and Mail Setup in PC,6
91,1,4,385,17-Jul-20,385,17-Jul-20,385,17-Jul-20,temp clean and restart,385,17-Jul-20,4,Windows hang,6
92,1,4,385,17-Jul-20,385,17-Jul-20,385,17-Jul-20,outlook temp cleaning,385,17-Jul-20,4,email attach error,6
91,1,4,385,17-Jul-20,385,17-Jul-20,385,17-Jul-20,windows activate,385,17-Jul-20,4,windows activate,6
93,1,4,385,17-Jul-20,385,17-Jul-20,385,17-Jul-20,Windows install,385,17-Jul-20,4,Windows install,6
94,1,4,385,17-Jul-20,385,17-Jul-20,385,17-Jul-20,5 setup in outlook,385,17-Jul-20,1,5 setup,6
95,2,4,390,17-Jul-20,390,17-Jul-20,390,17-Jul-20,Syncs the data on 2 Live CMS,385,17-Jul-20,3,Primer 5Lit (200cards)(Mfd 16-Jul-20/Exp 15-Jul-22,6
84,2,4,391,17-Jul-20,391,17-Jul-20,391,17-Jul-20,Manual synced,385,17-Jul-20,3,Manual sync,6
96,1,4,385,21-Jul-20,385,21-Jul-20,385,21-Jul-20,teams login,385,21-Jul-20,1,teams error,3
97,1,4,385,21-Jul-20,385,21-Jul-20,385,21-Jul-20,Network printer setup,385,21-Jul-20,1,Network Printer,3
98,1,4,385,21-Jul-20,385,21-Jul-20,385,21-Jul-20,office activate,385,21-Jul-20,1,Office Activate,3
99,1,4,387,21-Jul-20,387,21-Jul-20,387,21-Jul-20,Printer Roller Cleaning,385,21-Jul-20,4,Printer Roller,3
100,1,4,385,21-Jul-20,385,21-Jul-20,385,21-Jul-20,Office Uninstall/reinstall,385,21-Jul-20,4,Office Uninstall/reinstall,3
101,1,4,385,21-Jul-20,385,21-Jul-20,385,21-Jul-20,One Drive login,385,21-Jul-20,1,One Drive login,3
102,1,4,386,21-Jul-20,386,21-Jul-20,386,21-Jul-20,Mail Profile Re-setup,385,21-Jul-20,1,5 Error,3
19,1,4,386,21-Jul-20,386,21-Jul-20,386,21-Jul-20,LiDE220 Scanner Setup,385,21-Jul-20,4,LiDE220 Scanner Setup,3
64,1,4,386,21-Jul-20,386,21-Jul-20,386,21-Jul-20,Scanner Setup and Mail Re-Setup,385,21-Jul-20,4,Scanner Setup and Mail Re-Setup,3
103,1,4,386,21-Jul-20,386,21-Jul-20,386,21-Jul-20,Team Pw Reset and Re-Login,385,21-Jul-20,1,Team Login Error,3
8,2,4,386,21-Jul-20,386,21-Jul-20,386,21-Jul-20,Create BP code A1-113 on 2 CMS,385,21-Jul-20,3, WSR New Customer BP code create,3
48,2,4,386,21-Jul-20,386,21-Jul-20,386,21-Jul-20,Create BP code SE-077  on 2 CMS,385,21-Jul-20,3, WSR New Customer BP code create,3
104,2,4,386,21-Jul-20,386,21-Jul-20,386,21-Jul-20,Create BP code A1-076 on 2 CMS,385,21-Jul-20,3, WSR New Customer BP code create,3
105,1,4,386,21-Jul-20,386,21-Jul-20,386,21-Jul-20,Uninstall 8 Language and Install Unicode,385,21-Jul-20,1,Unicode Error,3
106,1,4,386,21-Jul-20,386,21-Jul-20,386,21-Jul-20,Espon V39 Scanner Installation and Mail Setup,385,21-Jul-20,1,Espon V39 Scanner Installation and Mail Setup,3
107,1,4,385,21-Jul-20,385,21-Jul-20,385,21-Jul-20,Outlook setup,385,21-Jul-20,4,Outlook setup,3
84,2,4,391,21-Jul-20,391,21-Jul-20,391,21-Jul-20,Manual synced,385,21-Jul-20,3,Manual sync,3
108,1,4,387,22-Jul-20,387,22-Jul-20,387,22-Jul-20,New PC Setup,385,22-Jul-20,4,New PC Setup,4
109,1,4,387,22-Jul-20,387,22-Jul-20,387,22-Jul-20,Mail Setup,385,22-Jul-20,4,Mail Setup,4
64,1,4,386,22-Jul-20,386,22-Jul-20,386,22-Jul-20,Printer LBP 6000 Installation,385,22-Jul-20,1,Printer LBP 6000 Installation,4
48,2,4,386,22-Jul-20,386,22-Jul-20,386,22-Jul-20,Create BP code A1-077 on 2 CMS,385,22-Jul-20,3, WSR New Customer BP code create,4
48,2,4,386,22-Jul-20,386,22-Jul-20,386,22-Jul-20,Create BP code A2-101 on 2 CMS,385,22-Jul-20,3, WSR New Customer BP code create,4
48,2,4,386,23-Jul-20,386,23-Jul-20,386,23-Jul-20,Create BP code A2-111 on 2 CMS,385,23-Jul-20,3, WSR New Customer BP code create,5
48,2,4,386,24-Jul-20,386,24-Jul-20,386,24-Jul-20,Create BP code SE-078 on 2 CMS,385,24-Jul-20,3, WSR New Customer BP code create,6
84,2,4,391,24-Jul-20,391,24-Jul-20,391,24-Jul-20,Manual synced,385,24-Jul-20,3,Manual sync,6
84,2,4,391,24-Jul-20,391,24-Jul-20,391,24-Jul-20,Manual synced,385,24-Jul-20,3,Manual sync,6
110,4,4,388,27-Jul-20,388,27-Jul-20,388,1-Aug-20,5 to Telenor,385,7-Aug-20,5,Outstanding amount is appeared and when top up/ th,2
111,1,4,386,28-Jul-20,386,28-Jul-20,386,28-Jul-20,Outlook Profile Re-Setup,385,28-Jul-20,4,Outlook Cannot Open,3
8,2,4,386,28-Jul-20,386,28-Jul-20,386,28-Jul-20,Create BP code MSS-067 on 2 CMS,385,28-Jul-20,3, WSR New Customer BP code create,3
112,1,4,386,28-Jul-20,386,28-Jul-20,386,28-Jul-20,Clear Outlook Secure Temps in Registry editor,385,28-Jul-20,1,Excel Attach File cannot open in Outlook,3
113,1,4,386,28-Jul-20,386,28-Jul-20,386,28-Jul-20,Clear Outlook Secure Temps in Registry editor,385,28-Jul-20,1,Excel Attach File cannot open in Outlook,3
114,1,4,386,28-Jul-20,386,28-Jul-20,386,28-Jul-20,Clear Outlook Secure Temps in Registry editor,385,28-Jul-20,1,Excel Attach File cannot open in Outlook,3
115,1,4,386,28-Jul-20,386,28-Jul-20,386,28-Jul-20,Mail Setting Change,385,28-Jul-20,1,5 Send/Receive Error,3
99,1,4,386,28-Jul-20,386,28-Jul-20,386,28-Jul-20,Setup with new RJ46,385,28-Jul-20,4,Network Cable RJ45 Issue ,3
116,1,4,386,28-Jul-20,386,28-Jul-20,386,28-Jul-20,Setup with new RJ46,385,28-Jul-20,4,Network Cable RJ45 Issue ,3
117,1,4,386,28-Jul-20,386,28-Jul-20,386,28-Jul-20,Setup with new RJ47,385,28-Jul-20,4,Network Cable RJ45 Issue ,3
118,1,4,386,28-Jul-20,386,28-Jul-20,386,28-Jul-20,Setup with new RJ48,385,28-Jul-20,4,Network Cable RJ45 Issue ,3
119,1,4,386,28-Jul-20,386,28-Jul-20,386,28-Jul-20,Zoom password Restart,385,28-Jul-20,4,Zoom password error,3
69,1,4,386,29-Jul-20,386,29-Jul-20,386,29-Jul-20,New PC Setup,385,29-Jul-20,4,New PC Setup,4
28,2,4,386,30-Jul-20,386,30-Jul-20,386,30-Jul-20,Create BP code M1-108 on 2 CMS,385,30-Jul-20,3, WSR New Customer BP code create,5
85,2,4,391,30-Jul-20,391,30-Jul-20,391,30-Jul-20,Manual synced,385,30-Jul-20,3,Manual sync,5
120,1,4,386,31-Jul-20,386,31-Jul-20,386,31-Jul-20,Office Crack,385,31-Jul-20,1,Office Activate Fail,6
121,1,4,386,1-Aug-20,386,1-Aug-20,386,1-Aug-20,Excel Data Recover and Outlook Re-Setup,385,1-Aug-20,1,Excel Data Recover and Outlook Re-Setup,7
122,4,4,388,1-Aug-20,388,1-Aug-20,388,5-Aug-20,5 to Telenor,385,7-Aug-20,5,The sims are change to prepaid sim instead of corp,7
123,4,4,388,1-Aug-20,388,1-Aug-20,388,5-Aug-20,5 to Telenor,385,7-Aug-20,5,The sims are change to prepaid sim instead of corp,7
124,4,4,388,1-Aug-20,388,1-Aug-20,388,5-Aug-20,5 to Telenor,385,7-Aug-20,5,The sims are change to prepaid sim instead of corp,7
125,4,4,388,1-Aug-20,388,1-Aug-20,388,5-Aug-20,5 to Telenor,385,7-Aug-20,5,The sims are change to prepaid sim instead of corp,7
126,4,4,388,1-Aug-20,388,1-Aug-20,388,5-Aug-20,5 to Telenor,385,7-Aug-20,5,The sims are change to prepaid sim instead of corp,7
127,4,4,388,1-Aug-20,388,1-Aug-20,388,5-Aug-20,5 to Telenor,385,7-Aug-20,5,The sims are change to prepaid sim instead of corp,7
